회사명,제목,링크,지역,경력,학력,고용형태,마감일,직무분야,기타정보
(주)한국종합시설안전,[토목기술자] 토목시설물 안전진단부 신입 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49361189&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=64bbc8fd-b873-4b57-b5fa-eb562c8bcab0,서울 강남구,신입,초대졸↑,정규직,채용시,"토목기술자, 토목공학, CAD, 토목회사, 교량 수정일 24/11/22",건설·건축 지원 급상승
씰리코리아컴퍼니(유),"씰리침대 매트리스 생산 채용 모집(이천, 여주)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49442613&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=64bbc8fd-b873-4b57-b5fa-eb562c8bcab0,경기 여주시,경력무관,학력무관,정규직·계약직,~ 12/21(토),"미싱사, 제조가공, 제조, 생산, 가구 수정일 24/11/22",육아휴직
(주)한국종합시설안전,[토목기술자] 토목시설물 안전진단부 경력 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49452797&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=64bbc8fd-b873-4b57-b5fa-eb562c8bcab0,서울 강남구,경력5년↑,초대졸↑,정규직,채용시,"토목기술자, 토목공학, CAD, 토목회사, 교량 수정일 24/11/22",육아휴직
에이엠솔루션즈(주),SW개발 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49344212&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=64bbc8fd-b873-4b57-b5fa-eb562c8bcab0,경기 과천시,신입·경력,대졸↑,정규직,~ 12/25(수),"RTOS, S/W, Windows, Android, C++ 외                    수정일 24/11/06",평균연봉 상위 10%
호성기계공업(주),머시닝/5축가공기/MCT/보링기 공작기계조작원 채용 모집합니다,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49382560&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=64bbc8fd-b873-4b57-b5fa-eb562c8bcab0,경기 시흥시,경력무관,학력무관,정규직,상시채용,"기계조작원, 단순생산직, 제조가공, 금속, 도장/도금/도색 외                    수정일 24/11/18",연봉상승률 10% 이상
(주)위드컬처,위드컬처  경력직 마케팅 기획 및 실행 프리랜서 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49409749&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=64bbc8fd-b873-4b57-b5fa-eb562c8bcab0,서울 강남구,경력 4~15년,초대졸↑,계약직·프리랜서,~ 12/15(일),"SNS, 마케팅기획, SNS마케팅, 기업홍보, 바이럴마케팅 외                    수정일 24/11/15",급성장중
(주)홍익과학기술,[판교] OA 및 PC 유지보수 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49387418&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=64bbc8fd-b873-4b57-b5fa-eb562c8bcab0,경기 성남시 분당구,경력2년↑,학력무관,정규직,~ 11/30(토),"네트워크, 인프라, OA, 유지보수, 유지보수 수정일 24/11/13",프리한 복장
(주)리플라,[경력직] 플라스틱 재활용 설비/공정개발 담당자 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49123143&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=64bbc8fd-b873-4b57-b5fa-eb562c8bcab0,경기 수원시 영통구,경력5년↑,학력무관,정규직,~ 12/01(일),"고분자, 미생물, 생명과학, 환경오염, 건축설비 외                    등록일 24/10/02",연봉상승률 20% 이상
신명철강(주),집게차(하이카) 운전기사 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49332177&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=64bbc8fd-b873-4b57-b5fa-eb562c8bcab0,충북 제천시,경력무관,학력무관,정규직,~ 01/03(금),"물류기사, 5톤이상, 화물차(카고), 트럭, 포크레인(굴삭기) 외                    등록일 24/11/04",연봉상승률 15% 이상
팀브레인즈(주),팀브레인즈(주) 24년 하반기 웹디자이너 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49175340&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=64bbc8fd-b873-4b57-b5fa-eb562c8bcab0,서울 송파구,경력무관,대졸↑,정규직,~ 12/10(화),"상세페이지, 홍보물, 일러스트, PhotoShop, 교재제작·출판 등록일 24/10/11",
(주)씨엘케이,"체결전문기업 (주)씨엘케이 설계, 엔지니어 신규/경력 채용 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49328063&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=64bbc8fd-b873-4b57-b5fa-eb562c8bcab0,경기 시흥시,경력무관,초대졸↑,정규직,~ 01/03(금),"공정엔지니어, 기술엔지니어, 설계엔지니어, 기술설계, 장비/공구 외                    수정일 24/11/07",장기근속 포상
용인기아자동차공업사,동용인서비스오토큐 정비사 채용 모집(하체부),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49294755&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=64bbc8fd-b873-4b57-b5fa-eb562c8bcab0,경기 용인시 처인구,경력무관,학력무관,정규직,~ 12/28(토),"정비기사, 경정비, 중정비, A·S센터 등록일 24/10/29",
(주)TS트릴리온,TS샴푸 쿠팡 온라인 MD 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49318271&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=64bbc8fd-b873-4b57-b5fa-eb562c8bcab0,서울 영등포구,경력3년↑,초대졸↑,정규직,~ 12/01(일),"영업, 영업관리, 거래처관리, 매출관리, 영업지원 외                    등록일 24/11/01",
플씨드,(주)플씨드 웹 디자이너 경력직 채용 모집합니다.,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49354739&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=64bbc8fd-b873-4b57-b5fa-eb562c8bcab0,대구 달서구,경력,학력무관,정규직,~ 12/07(토),"배너디자인, 웹디자인, 편집디자인, 보정/리터칭, 상세페이지 외                    등록일 24/11/07",
플씨드,(주)플씨드 편집 디자이너 정규직 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49354646&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=64bbc8fd-b873-4b57-b5fa-eb562c8bcab0,대구 달서구,경력,학력무관,정규직,~ 12/07(토),"배너디자인, 편집디자인, 리플렛, 카탈로그, 포스터 외                    수정일 24/11/07",
한진 회원권 거래소,한진회원권거래소 영업직-딜러 직원 채용 모집(정직원),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49460842&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,서울 금천구,경력무관,고졸↑,정규직·프리랜서,상시채용,"영업, 영업관리, 영업직, 영업지원, 영업MD 외                    등록일 24/11/25",워라밸
(주)발랑,화장품 스킨케어 브랜드 온라인 사업부 MD/웹디자이너 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49166100&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,경기 김포시,경력무관,학력무관,정규직,~ 12/09(월),"기획MD, 온라인MD, 소셜커머스, 쇼핑몰, 오픈마켓 외                    수정일 24/11/25",
(주)툴홀릭,(주)툴홀릭 정직원 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49388226&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,경기 성남시 중원구,경력무관,학력무관,정규직,~ 12/12(목),"A/S기사, 고객응대, 기계수리, 기계 등록일 24/11/12",평균연봉 상위 10%
(주)범아렌트카,(주)범아렌트카 영업사원 정규직 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49443955&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,서울 마포구,경력무관,고졸↑,정규직,~ 12/21(토),"물류기사, 렌터카 수정일 24/11/21",
일우피팅,"납품, 재고관리 채용 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49190570&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,부산 영도구,경력무관,고졸↑,정규직,채용시,"거래처납품, 유통업 등록일 24/10/14",점심지원
(주)로보에테크놀로지,재무/기획팀 경력직 인력 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49332165&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,서울 강남구,경력3년↑,대졸↑,정규직,~ 01/03(금),"관리회계, 세무회계, 재무기획, 재무회계, 회계결산 외                    수정일 24/11/04",
지엘클럽칠십이,마케팅 담당자 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49395156&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,인천 중구,경력무관,초대졸↑,정규직,~ 12/13(금),"마케팅기획, SNS마케팅, 마케팅, 골프장CC 등록일 24/11/13",
주식회사 로즈마리에프앤비,라마다용인호텔 레스토랑 식음팀 팀원 수시 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49281162&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,경기 용인시 처인구,경력무관,고졸↑,정규직·계약직,오늘마감,"홀매니저, 홀서빙, 고객응대, 식당, 호텔 외                    등록일 24/10/28",성과급/상여금
(주)에버로얄용인호텔,[라마다용인호텔] 예약실 팀원 수시채용 모집(신입/경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49320763&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,경기 용인시 처인구,경력무관,학력무관,정규직·계약직,~ 12/01(일),"GRO(컨시어지), 고객안내, 고객응대, 요금정산, 접수/예약 외                    수정일 24/11/11",성과급/상여금
(주)휴먼텍,[생산] 생산직 사원 채용 모집-충북 음성군,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49360959&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,충북 음성군,경력무관,고졸↑,정규직,~ 01/07(화),"검품/검수, 품질관리, 화학, 화공 등록일 24/11/08",연봉상승률 15% 이상
호산노인건강센터,(경력무관) 호산노인건강센터 요양보호사 채용 모집공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49419360&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,경력무관,학력무관,정규직,249 만원,~ 12/02(월),"요양보호사, 복지시설, 노인복지, 요양보호 등록일 24/11/18",
(사) 한국지체장애인협회충남협회홍성군지회,(긴급)홍성군지체장애인협회 근로지원 사무원 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49411248&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,충남 홍성군,경력무관,학력무관,무기계약직·계약직,~ 12/15(일),"사회복지사, 사단법인 등록일 24/11/15",공공·복지 지원 TOP100
(주)필립,인테리어/주방가구 생산 관리 가구 공장장급 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49440070&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,부산 강서구,경력,학력무관,정규직,~ 12/20(금),"단순생산직, 생산관리, 생산설계, 제조가공, 배합 외                    등록일 24/11/20",성과급/상여금
교연학원,(중등부) 국어. 과학 파트강사 채용모집합니다,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49171683&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,대구 서구,경력1년↑,대졸↑,계약직,~ 12/09(월),"학원강사, 보습학원, 입시학원, 과학, 논술/글쓰기 외                    수정일 24/11/07",
더원서울안과의원,수술실 직원 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49192193&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,서울 강남구,경력무관,초대졸↑,정규직,~ 12/13(금),"간호사, 간호조무사, 수술보조, 안과, D-Keep 외                    수정일 24/11/14",성과급/상여금
생기가득한방병원,생기가득한방병원 원무 부서장 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49196359&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,경기 안양시 동안구,경력5년↑,초대졸↑,계약직,~ 12/14(토),"원무, 입원관리, 접수/예약, 한방병원, 한방병원 수정일 24/10/15",
예온치과의원,인천 구월동 예온치과 진료실 채용모집(치위생사/치과조무사),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49256652&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,인천 남동구,경력무관,학력무관,정규직·아르바이트,~ 12/22(일),"치과위생사, 간호조무사, 치과, 치과 수정일 24/10/29",
이음아동발달센터,울산 언어재활사 채용 모집합니다.,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49264421&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,울산 중구,경력1년↑,초대졸↑,파트,채용시,"언어치료사, 교육기관 수정일 24/11/12",
밝은눈안과병원,밝은눈안과 해외마케팅 부서  정규직채용 모집 합니다,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49292204&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,부산 부산진구,경력1년↑,학력무관,정규직,내일마감,"글로벌마케팅, 마케팅, 안과 수정일 24/10/29",마케팅·홍보·조사 조회 급상승
그린컴퓨터아트학원,[그린컴퓨터아트학원 안양] 교육상담 행정지원 경력직 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49308461&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,경기 안양시 만안구,경력,학력무관,정규직,~ 11/30(토),"영업관리, 고객관리, 사무직, 문서작성, 사무보조 외                    수정일 24/10/31",성과급/상여금
모찌의원(MOCCI Clinic),"강남 피부과 일본권 마케터 채용 모집, 업계최고 연봉",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49304417&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,서울 강남구,경력무관,학력무관,계약직,~ 11/30(토),"병원마케팅, 마케팅기획, 글로벌마케팅, 검색광고, 시장조사 외                    수정일 24/10/31",
아이엠에스원주식회사 일산지점,렌트업무(차량 대여 및  배반차 업무 ) 직원 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49327660&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,경기 고양시 일산동구,경력무관,학력무관,정규직·계약직,~ 12/04(수),"렌탈, 렌탈샵, 렌터카 등록일 24/11/04",
주식회사오앤유페이먼츠,(정규직) 정산파트 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49340932&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,경기 김포시,경력무관,초대졸↑,정규직,채용시,"가맹점영업, 매출관리, 사무보조, 전화응대, 거래처영업 외                    등록일 24/11/05",
주식회사원스톤컴퍼니,퀀텀온)자회사 원스톤 컴퍼니 스포츠센터 피부관리사 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49347591&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=29810564-5a10-4595-b1ec-135d1a4cf6f3,경기 시흥시,경력무관,학력무관,정규직·계약직,~ 01/05(일),"피부관리사, 스포츠, 스포츠센터 등록일 24/11/06",
